1.8359375	5.8046875
1.8671875	5.8359375
1.8046875	5.8359375
1.8515625	5.9296875
2.15625	6.828125
1.7421875	5.4140625
1.921875	6.1875
1.8828125	5.9921875
1.78125	5.34375
1.71875	5.53125
1.9825593	6.188814
1.9912431	6.51255
1.7981051	5.6903024
1.7720678	5.650209
2.0676074	6.831149
1.8844764	6.041155
1.9402645	6.0553265
1.7277162	5.187788
1.8037493	5.748
1.801841	5.431383
2.0006585	6.1554766
1.7695503	5.1806965
1.5135765	4.300129
1.7792519	5.196246
1.6710865	4.6752315
1.4871804	3.9777107
1.7239038	4.790875
1.5355544	4.17146
1.614121	4.3762345
1.7321175	4.698702
1.3669643	3.3616722
1.4758084	3.840649
1.6443431	4.342739
1.5732702	3.8926704
1.4745703	3.7156181
1.3289298	3.1564283
1.3759905	3.3794463
1.4534707	3.5746346
1.5961758	4.0740285
1.4470689	3.455872
1.3246754	3.0268898
1.3419778	2.9445105
1.5836115	4.0166063
1.3807238	3.1998782
1.2653087	2.8036165
1.5862134	3.7699702
1.225708	2.5424643
1.4841425	3.235016
1.3606049	3.133281
1.3123454	2.7018342
1.290851	2.6138744
1.2813969	2.684538
1.2335417	2.6981275
1.2943921	2.8184938
1.263096	2.6111994
1.2315245	2.4344826
1.2728251	2.7575183
1.2707992	2.6050954
1.2176104	2.4418716
1.2726126	2.616969
1.2353752	2.4569345
1.149959	2.213345
1.2742944	2.5121746
1.1185759	2.0034723
1.2513211	2.5046844
1.2315669	2.5343056
1.085851	1.9764962
1.1526924	2.207943
1.1847987	2.308517
1.1832205	2.299876
1.3278706	2.7210088
1.1542389	2.196632
1.264296	2.5046492
1.1463804	1.9950237
1.2020807	2.2603023
1.1763607	2.2666633
1.1396574	1.9491062
1.1939356	2.2233286
1.170975	2.1545372
1.2144876	2.2448366
1.2113235	2.2497003
1.1781812	2.2035122
1.156959	2.195963
1.2984202	2.4902046
1.2043039	2.337555
1.3727626	2.7394242
1.1650856	2.2799664
1.0891864	1.9531789
1.163243	2.1120334
1.2142181	2.416121
1.1732601	2.0599985
1.1295125	1.9265683
1.1995969	2.1520033
1.0431535	1.6984968
1.3019168	2.5164762
1.2242543	2.339044
1.1421385	1.9579327
1.0835081	1.8690906
1.1536802	2.0410247
1.1542542	2.0658317
1.1269616	2.0737329
1.1437452	1.8868245
0.9940027	1.6511397
1.0819306	1.9512286
1.1357715	1.9045016
1.1998479	2.2224898
1.2080886	2.1341727
1.1795547	2.0612152
1.122524	1.9462721
1.1512284	2.1413927
1.1131941	1.9517307
1.1246061	1.9392595
1.1557223	2.2019362
1.2679853	2.3916483
1.0640113	1.723639
1.0552133	1.7196739
1.0247567	1.7319479
1.1678438	1.982177
1.1237156	1.9056406
1.0845053	1.7298876
0.9882448	1.5450952
1.0676212	1.7990458
1.0145534	1.6083553
1.1640437	2.0409725
1.0258795	1.5672292
1.187295	2.1256804
1.0847846	1.8317996
1.022944	1.6170874
1.1629984	2.2383733
1.1320975	1.893218
1.2873387	2.3260794
1.1068578	1.9432356
1.3426027	2.497661
1.1275052	1.9334788
1.2354386	2.220641
0.91769767	1.3545336
0.9893826	1.5870419
1.1904285	2.2940612
1.179462	2.082662
1.1772661	1.9958894
1.221412	2.2808185
1.1255401	1.8733501
1.1677	2.004929
1.0877767	1.8366337
1.1854098	2.0252762
0.9707632	1.5900187
1.0798535	1.8145801
1.1287293	1.9019378
1.1852705	2.0929759
1.1255292	1.8186948
1.011963	1.5679529
1.0047283	1.6120961
1.0722586	1.8447969
1.0349166	1.6720297
1.1380279	1.955766
1.085206	1.6612334
1.176053	2.1045837
1.0238616	1.6254202
1.1393268	1.8846551
1.1562858	1.937443
1.0962732	1.8393188
1.1223568	1.9613173
1.0742767	1.7582936
1.1029899	1.8284981
1.0153584	1.6143484
1.1159449	1.9507673
1.0710053	1.7086214
1.1163383	2.0603433
1.0874878	1.9183099
1.1757734	2.1351562
1.1090132	1.919746
1.1434978	1.9037799
1.151535	2.0879765
1.0422922	1.6612198
1.0809879	1.795433
1.2378805	2.552007
1.2163391	2.1636748
1.1463698	1.9376559
1.1983442	2.0654635
0.9723331	1.3768113
1.0314476	1.542764
1.0560887	1.5831023
1.1199679	1.8488085
1.0037401	1.718477
1.1666441	2.0594053
1.1112075	1.6816249
1.1786566	2.1971211
1.0516212	1.662698
1.050582	1.7006997
1.1009052	1.811547
1.1344659	1.9022565
1.1424209	1.9014432
1.0143702	1.579605
1.1257665	1.8751922
0.9991835	1.4973075
1.0282843	1.6333925
1.0474464	1.7272611
1.182635	2.0672967
1.2014852	2.153934
1.0864719	1.890396
