1.9765625	6.3046875
2.03125	6.703125
1.8984375	6.1328125
1.828125	5.703125
1.703125	5.390625
1.9921875	6.4921875
1.640625	5.0625
1.8262146	5.9228954
1.6483274	5.2882957
1.944967	6.2728806
1.8205616	5.8947296
1.8354502	5.702316
1.6946723	5.281163
1.6120244	4.872646
1.8440305	5.7051334
2.0001328	5.8915534
1.8117344	5.279786
1.8060186	5.1273394
1.6417568	4.6379642
1.5911508	4.3199162
1.5362841	4.0632677
1.7304361	5.0063972
1.6653714	4.474162
1.7568531	4.697291
1.4126267	3.4941678
1.6468458	4.3568735
1.6836216	4.3238373
1.5413442	3.7962322
1.5247583	3.8285146
1.4936228	3.557682
1.2372583	2.7403493
1.4752961	3.5058403
1.3899968	3.1743922
1.4698412	3.5126548
1.2797658	2.7362857
1.1907111	2.4680603
1.3175523	2.9610806
1.4184742	3.2307534
1.1203421	2.271103
1.3953686	3.246143
1.1381781	2.2736564
1.3190756	2.8858519
1.1165788	2.2834487
1.1940926	2.3161373
1.2060192	2.4369457
1.2493008	2.5127382
1.1870674	2.3098116
1.1844271	2.2705889
1.0980027	2.036436
1.1734266	2.3104362
1.1010616	2.0886729
1.1661407	2.2997425
1.1249106	2.0849278
1.2297839	2.5250323
1.2195184	2.4292705
1.3781669	3.0052104
1.0579252	1.8986782
1.0518911	1.8340635
1.0832212	2.031479
1.1358943	2.0332932
1.1826068	2.1059198
1.1034433	1.9783983
1.1820594	2.283712
1.080238	1.9753474
1.0048959	1.6895463
1.0860937	1.9727122
1.0579875	1.8524427
1.0053387	1.6209376
1.1186768	2.0194223
1.1003077	1.946833
1.0168014	1.6584809
1.1318468	2.0870202
1.1232727	2.0515423
0.9525409	1.5187888
1.0957451	1.8777168
0.97844326	1.5290756
1.0838299	1.8248676
1.0716677	1.8536808
1.0189928	1.7922074
1.1007919	2.066578
1.0813167	1.7342532
1.0699469	1.7635989
1.0333868	1.7720618
1.1478035	2.0754025
1.0099676	1.6518817
1.0461591	1.6962769
1.0704981	1.8586125
1.1458861	2.0175896
0.91470754	1.4005897
0.83242434	1.2453759
